pdbid,label
2e74,Thylakoid
2lon,Mitochon. inner
6mit,Gram-neg. inner
4aip,Gram-neg. outer
5dwy,Archaebac.
5tcx,Eykaryo. plasma
3mp7,Archaebac.
7epc,Eykaryo. plasma
7eu3,Thylakoid
3njt,Gram-neg. outer
6x58,Gram-neg. inner
5vre,Gram-neg. inner
7pge,Gram-neg. outer
7nh9,Gram-neg. inner
3wme,Eykaryo. plasma
4v6m,Gram-neg. inner
4ev6,Archaebac.
4zwj,Eykaryo. plasma
4hfi,Gram-neg. inner
3puw,Gram-neg. inner
7nvh,Gram-pos. inner
2vdf,Gram-neg. outer
6fvq,Gram-neg. inner
2l34,Eykaryo. plasma
6rz4,Eykaryo. plasma
6mjp,Gram-neg. inner
6hwh,Gram-pos. inner
2l8s,Eykaryo. plasma
5t77,Gram-neg. inner
4ry2,Gram-pos. inner
5ixm,Gram-neg. outer
3hb3,Gram-neg. inner
7kh0,Eykaryo. plasma
5fl7,Mitochon. inner
6zr2,Mitochon. inner
6o84,Eykaryo. plasma
6dhe,Thylakoid
3dwo,Gram-neg. outer
3tui,Gram-neg. inner
7rh9,Eykaryo. plasma
6ebu,Gram-neg. inner
6ryo,Gram-pos. inner
3b60,Gram-neg. inner
5uar,Eykaryo. plasma
4v7i,Gram-neg. inner
6pzt,Eykaryo. plasma
3j08,Archaebac.
1oqw,Gram-neg. inner
7ot9,Gram-neg. inner
6m32,Gram-neg. inner
7p2p,Endoplasm. reticulum
5kzo,Eykaryo. plasma
6mie,Eykaryo. plasma
7m93,Endoplasm. reticulum
7kc4,Eykaryo. plasma
2x72,Eykaryo. plasma
6uun,Eykaryo. plasma
8djk,Endoplasm. reticulum
6hcp,Gram-neg. outer
7p16,Eykaryo. plasma
1s5h,Gram-pos. inner
2j7a,Gram-neg. inner
7ku5,Thylakoid
4mee,Gram-neg. outer
3bcc,Mitochon. inner
6qam,Gram-neg. outer
6c70,Eykaryo. plasma
3um7,Eykaryo. plasma
1uaz,Archaebac.
5gjv,Eykaryo. plasma
6i97,Gram-neg. outer
2mv6,Eykaryo. plasma
7btw,Mitochon. outer
4xu4,Gram-pos. inner
7c77,Endoplasm. reticulum
2x55,Gram-neg. outer
6qd5,Eykaryo. plasma
7jic,Eykaryo. plasma
6hum,Gram-neg. inner
3tx3,Gram-neg. inner
6sln,Gram-neg. outer
6oht,Endoplasm. reticulum
2mi2,Gram-neg. inner
5xjy,Eykaryo. plasma
3csl,Gram-neg. outer
1a0s,Gram-neg. outer
4hw9,Gram-neg. inner
3wbn,Archaebac.
4l6r,Eykaryo. plasma
7jjo,Eykaryo. plasma
6btm,Gram-neg. inner
6iok,Gram-neg. inner
6n51,Eykaryo. plasma
7qn9,Eykaryo. plasma
8ef5,Eykaryo. plasma
4ri2,Thylakoid
2xut,Gram-neg. inner
6uks,Mitochon. inner
2lat,Endoplasm. reticulum
3wu2,Thylakoid
6lyp,Mitochon. inner
7cyn,Endoplasm. reticulum
5khs,Gram-neg. inner
3ne5,Gram-neg. inner
3t9n,Gram-pos. inner
5x33,Eykaryo. plasma
1pw4,Gram-neg. inner
7k15,Eykaryo. plasma
6zmq,Gram-neg. inner
4hg6,Gram-neg. inner
5mg3,Gram-neg. inner
7bw1,Endoplasm. reticulum
5h35,Archaebac.
4grv,Eykaryo. plasma
5zaz,Eykaryo. plasma
7jna,Eykaryo. plasma
8e9g,Gram-pos. inner
7jrg,Mitochon. inner
6ezn,Endoplasm. reticulum
6fv6,Gram-neg. inner
6w4s,Eykaryo. plasma
7b03,Gram-neg. inner
4j3o,Gram-neg. outer
5d92,Gram-pos. inner
2zxe,Eykaryo. plasma
5v7p,Endoplasm. reticulum
3zuy,Gram-neg. inner
2nwl,Archaebac.
2ksf,Gram-neg. inner
6k1h,Gram-neg. inner
5ekq,Gram-neg. outer
6xmp,Endoplasm. reticulum
5o0t,Gram-neg. inner
5cbg,Gram-pos. inner
6w2y,Eykaryo. plasma
5ksd,Eykaryo. plasma
6x0o,Gram-pos. inner
6ww2,Eykaryo. plasma
6wwz,Eykaryo. plasma
7np3,Eykaryo. plasma
7npw,Eykaryo. plasma
4cz8,Archaebac.
7lep,Eykaryo. plasma
1m56,Gram-neg. inner
6wv8,Endoplasm. reticulum
4m64,Gram-neg. inner
7qhm,Gram-pos. inner
2q7r,Endoplasm. reticulum
5wq7,Gram-neg. outer
6vk9,Gram-neg. inner
6b3r,Eykaryo. plasma
3d31,Archaebac.
6lcp,Eykaryo. plasma
3gia,Archaebac.
1eys,Thylakoid
7bu6,Eykaryo. plasma
7jrp,Mitochon. inner
7cad,Gram-pos. inner
7ks0,Eykaryo. plasma
2l16,Gram-pos. inner
3rfu,Gram-neg. inner
6pnj,Thylakoid
6li9,Eykaryo. plasma
6d7w,Mitochon. inner
4lep,Gram-neg. inner
5o78,Gram-neg. outer
6ith,Eykaryo. plasma
5xtd,Mitochon. inner
5xu1,Gram-pos. inner
1wu0,Gram-pos. inner
7oix,Eykaryo. plasma
6zhg,Gram-pos. inner
5jnq,Gram-pos. inner
6bhp,Eykaryo. plasma
5fgn,Gram-neg. inner
6m34,Archaebac.
6vp0,Endoplasm. reticulum
2cfp,Gram-neg. inner
6rhz,Thylakoid
7tcg,Gram-pos. inner
5nup,Gram-neg. outer
2kog,Eykaryo. plasma
6giq,Mitochon. inner
4qnc,Gram-neg. inner
2ksd,Gram-neg. inner
6ehb,Gram-neg. outer
7cx4,Eykaryo. plasma
6igz,Thylakoid
3rbh,Gram-neg. outer
4y7j,Archaebac.
4ryi,Gram-pos. inner
1kqf,Gram-neg. inner
6ffi,Eykaryo. plasma
6tmh,Mitochon. inner
2pil,Gram-neg. inner
7nqk,Eykaryo. plasma
2ndj,Eykaryo. plasma
7op3,Endoplasm. reticulum
6tmj,Mitochon. inner
2f1v,Gram-neg. outer
6mi7,Gram-neg. inner
3ohn,Gram-neg. outer
7mhz,Endoplasm. reticulum
5i6c,Eykaryo. plasma
1qjp,Gram-neg. outer
3pl9,Thylakoid
6z0i,Eykaryo. plasma
7t6d,Gram-neg. inner
7d3u,Gram-pos. inner
2onk,Archaebac.
3jqo,Gram-neg. outer
2k74,Gram-neg. inner
5zsu,Eykaryo. plasma
7w6k,Eykaryo. plasma
1qle,Gram-neg. inner
6iql,Eykaryo. plasma
6jfy,Eykaryo. plasma
7xmt,Eykaryo. plasma
5z1f,Eykaryo. plasma
7dr0,Thylakoid
6z0f,Gram-pos. inner
7tpg,Gram-neg. inner
7yxa,Eykaryo. plasma
4tqu,Gram-neg. inner
7xna,Eykaryo. plasma
6f0k,Gram-neg. inner
5cfb,Eykaryo. plasma
3spc,Eykaryo. plasma
6x4s,Mitochon. inner
6tzk,Gram-neg. outer
6y7f,Endoplasm. reticulum
4nv6,Gram-neg. inner
2h88,Mitochon. inner
7vby,Mitochon. outer
2lom,Mitochon. inner
6s3r,Gram-neg. inner
6mlu,Endoplasm. reticulum
6jxr,Eykaryo. plasma
1lgh,Thylakoid
2mpn,Gram-neg. inner
6g9x,Gram-neg. inner
6iz4,Endoplasm. reticulum
6q9e,Mitochon. inner
6cnm,Eykaryo. plasma
7dtw,Eykaryo. plasma
2qom,Gram-neg. outer
5x5y,Gram-neg. inner
6ds5,Endoplasm. reticulum
2m0q,Eykaryo. plasma
1orq,Archaebac.
6kg7,Eykaryo. plasma
4jr9,Gram-neg. inner
7jsj,Eykaryo. plasma
7nyh,Gram-neg. inner
6a70,Eykaryo. plasma
5f1c,Eykaryo. plasma
5o65,Gram-neg. outer
6s8h,Gram-neg. inner
6wk5,Gram-pos. inner
3cap,Eykaryo. plasma
5y5s,Thylakoid
5oc9,Eykaryo. plasma
6k61,Thylakoid
7x20,Eykaryo. plasma
6t1z,Gram-pos. inner
4b7o,Gram-neg. outer
4b2q,Mitochon. inner
2a79,Eykaryo. plasma
6r2q,Gram-neg. outer
6jnf,Mitochon. outer
1zrt,Gram-neg. inner
4epa,Gram-neg. outer
3cx5,Mitochon. inner
6bar,Gram-neg. inner
3llq,Gram-neg. inner
2zqp,Gram-neg. inner
5eke,Gram-neg. inner
5cxv,Eykaryo. plasma
7yzi,Gram-pos. inner
6kki,Gram-neg. inner
7nb6,Gram-neg. inner
6ehf,Gram-neg. outer
6lum,Gram-pos. inner
7efo,Gram-neg. inner
7w3y,Eykaryo. plasma
6dmy,Eykaryo. plasma
6z1r,Mitochon. inner
5zug,Gram-neg. inner
1wrg,Thylakoid
2yev,Gram-neg. inner
5gae,Gram-neg. inner
7mew,Gram-neg. inner
7mpa,Endoplasm. reticulum
4aps,Gram-pos. inner
6mg8,Eykaryo. plasma
7fh1,Eykaryo. plasma
5wua,Eykaryo. plasma
5do7,Eykaryo. plasma
4pgr,Gram-pos. inner
5uj9,Eykaryo. plasma
3v5u,Archaebac.
4umv,Gram-neg. inner
6ijj,Thylakoid
6s3l,Gram-neg. inner
6cvl,Gram-neg. inner
4g1u,Gram-neg. inner
7cj3,Eykaryo. plasma
3ayf,Gram-pos. inner
1iij,Eykaryo. plasma
1jo5,Thylakoid
6eus,Gram-neg. outer
4wmz,Endoplasm. reticulum
8d3u,Eykaryo. plasma
4d51,Gram-neg. outer
2na7,Eykaryo. plasma
2bl2,Gram-pos. inner
4zr1,Endoplasm. reticulum
5azd,Gram-neg. inner
5y50,Eykaryo. plasma
5sy1,Eykaryo. plasma
4hum,Gram-neg. inner
7ojf,Gram-neg. outer
6yv7,Archaebac.
3v3c,Thylakoid
6b2z,Mitochon. inner
7ck6,Mitochon. outer
4kfm,Eykaryo. plasma
5bun,Gram-neg. outer
6w25,Eykaryo. plasma
7uhg,Eykaryo. plasma
7o0y,Gram-neg. inner
4ayt,Mitochon. inner
3qnq,Gram-pos. inner
6h7d,Eykaryo. plasma
6a2j,Gram-pos. inner
7zou,Gram-neg. inner
5x41,Gram-neg. inner
5guf,Archaebac.
7zc6,Gram-pos. inner
1rwt,Thylakoid
4k3b,Gram-neg. outer
6dw0,Eykaryo. plasma
6gie,Gram-neg. outer
2hyd,Gram-pos. inner
3hd6,Eykaryo. plasma
6ytl,Eykaryo. plasma
6lw5,Eykaryo. plasma
6dnf,Mitochon. inner
6s7o,Endoplasm. reticulum
7f9y,Eykaryo. plasma
7rsl,Endoplasm. reticulum
7lhv,Eykaryo. plasma
6ak3,Eykaryo. plasma
7cgp,Mitochon. inner
6rtc,Eykaryo. plasma
4gc0,Gram-neg. inner
7dcv,Eykaryo. plasma
6r69,Gram-neg. inner
6zdb,Mitochon. inner
4bgn,Gram-pos. inner
7f02,Gram-neg. inner
5fp2,Gram-neg. outer
2vpz,Gram-neg. inner
5xpd,Eykaryo. plasma
2lck,Mitochon. inner
6dlz,Eykaryo. plasma
7eeb,Eykaryo. plasma
4xk8,Thylakoid
6qph,Thylakoid
2qjy,Gram-neg. inner
6tqe,Gram-pos. inner
4tq4,Archaebac.
2yiu,Gram-neg. inner
3s8g,Gram-neg. inner
6wi9,Eykaryo. plasma
6vwx,Gram-pos. inner
2l6w,Eykaryo. plasma
5t3r,Gram-neg. outer
6wlb,Eykaryo. plasma
6g7o,Endoplasm. reticulum
7e87,Eykaryo. plasma
5n6m,Gram-neg. inner
5l8r,Thylakoid
1qd6,Gram-neg. outer
7s8l,Eykaryo. plasma
5jsi,Gram-pos. inner
6o72,Eykaryo. plasma
7php,Gram-neg. inner
1yce,Gram-neg. inner
2kse,Gram-neg. inner
2jln,Gram-pos. inner
3jc2,Endoplasm. reticulum
1kmo,Gram-neg. outer
6ov2,Eykaryo. plasma
7e9h,Eykaryo. plasma
6vx7,Eykaryo. plasma
6w98,Gram-pos. inner
4nef,Eykaryo. plasma
5tj6,Eykaryo. plasma
6mi8,Gram-neg. inner
6dmw,Eykaryo. plasma
7mbz,Gram-neg. inner
3chx,Gram-neg. inner
7b0p,Gram-pos. inner
7o37,Mitochon. inner
6r72,Gram-pos. inner
6sp2,Eykaryo. plasma
6p9x,Eykaryo. plasma
4bum,Mitochon. outer
5oek,Eykaryo. plasma
5uiw,Eykaryo. plasma
2nq2,Gram-neg. inner
5zgg,Eykaryo. plasma
5azs,Gram-neg. outer
7jk8,Gram-neg. inner
5oc0,Gram-neg. inner
2m59,Eykaryo. plasma
6tko,Eykaryo. plasma
5o5e,Endoplasm. reticulum
6c5w,Mitochon. inner
3sn6,Eykaryo. plasma
4xe5,Eykaryo. plasma
5wq8,Gram-neg. outer
7mde,Gram-neg. inner
7bmh,Eykaryo. plasma
1q16,Gram-neg. inner
6s3k,Gram-pos. inner
6vd7,Eykaryo. plasma
2hdi,Gram-neg. outer
7stl,Eykaryo. plasma
5zih,Eykaryo. plasma
6sh3,Mitochon. inner
6xi0,Gram-neg. inner
6ibb,Eykaryo. plasma
7czl,Thylakoid
4uv3,Gram-neg. outer
3tij,Gram-neg. inner
7x1t,Eykaryo. plasma
1nek,Gram-neg. inner
4xt3,Eykaryo. plasma
5kte,Gram-neg. inner
6v1q,Eykaryo. plasma
6cq8,Eykaryo. plasma
7a46,Gram-neg. inner
7xbw,Eykaryo. plasma
6gs4,Gram-neg. inner
6m04,Eykaryo. plasma
6su3,Gram-pos. inner
2w5j,Thylakoid
5svj,Eykaryo. plasma
6ko5,Eykaryo. plasma
6k7g,Endoplasm. reticulum
7mjs,Eykaryo. plasma
6l47,Endoplasm. reticulum
6nav,Archaebac.
2mlh,Gram-neg. outer
7pqd,Gram-neg. inner
7tx6,Eykaryo. plasma
7cfs,Eykaryo. plasma
7pgi,Gram-neg. inner
4mrs,Gram-neg. inner
6akg,Eykaryo. plasma
4ntf,Endoplasm. reticulum
6ys8,Gram-neg. inner
4gey,Gram-neg. outer
2hac,Eykaryo. plasma
3waj,Archaebac.
6oce,Eykaryo. plasma
6eu6,Gram-neg. inner
6mhy,Eykaryo. plasma
7ari,Gram-neg. inner
7rtw,Eykaryo. plasma
4qtn,Gram-neg. inner
7pij,Gram-pos. inner
6g1k,Eykaryo. plasma
6klv,Gram-neg. inner
6cm4,Eykaryo. plasma
5kk2,Eykaryo. plasma
4pe5,Eykaryo. plasma
2jo1,Eykaryo. plasma
4od5,Archaebac.
6r4l,Eykaryo. plasma
6i6h,Endoplasm. reticulum
6xxd,Gram-neg. inner
7egk,Gram-neg. inner
7w74,Gram-neg. inner
7xtb,Eykaryo. plasma
3jcu,Thylakoid
7wfe,Thylakoid
1rh5,Archaebac.
6wtw,Gram-pos. inner
6kkt,Eykaryo. plasma
5iv9,Gram-neg. outer
6kac,Thylakoid
7f56,Eykaryo. plasma
4j7c,Gram-pos. inner
7shf,Eykaryo. plasma
6p25,Endoplasm. reticulum
5oyk,Gram-neg. outer
7nyr,Gram-neg. inner
7py4,Eykaryo. plasma
7xtc,Eykaryo. plasma
6cd2,Gram-neg. outer
7ckr,Eykaryo. plasma
6c3o,Eykaryo. plasma
4q2e,Gram-neg. inner
6ksp,Eykaryo. plasma
6uiv,Eykaryo. plasma
2k3m,Gram-pos. inner
5n9y,Gram-neg. inner
7lg1,Eykaryo. plasma
7e4i,Mitochon. outer
2grx,Gram-neg. outer
6xpd,Eykaryo. plasma
6dz7,Eykaryo. plasma
5y4o,Gram-neg. inner
6c14,Eykaryo. plasma
3b4r,Archaebac.
7usw,Eykaryo. plasma
4y25,Gram-neg. outer
4uis,Eykaryo. plasma
5o9h,Eykaryo. plasma
6wim,Gram-neg. outer
3b9y,Gram-neg. inner
3p5n,Gram-pos. inner
5zov,Gram-neg. inner
7d5q,Gram-pos. inner
2x2v,Gram-pos. inner
4a2n,Archaebac.
4fc4,Gram-neg. inner
2na8,Eykaryo. plasma
1nqe,Gram-neg. outer
4yl3,Endoplasm. reticulum
4ymu,Gram-pos. inner
5bz2,Gram-neg. inner
6vn7,Eykaryo. plasma
6j8e,Eykaryo. plasma
1xrd,Thylakoid
3qra,Gram-neg. outer
5xsy,Eykaryo. plasma
2n7r,Eykaryo. plasma
5twv,Eykaryo. plasma
5fq6,Gram-neg. outer
6za9,Mitochon. inner
7p2y,Gram-neg. inner
6ows,Gram-neg. inner
7vh5,Eykaryo. plasma
7ezz,Gram-neg. outer
7cqk,Endoplasm. reticulum
6iyc,Eykaryo. plasma
1zll,Endoplasm. reticulum
6f7h,Eykaryo. plasma
6l85,Gram-neg. inner
6hcy,Eykaryo. plasma
7cff,Gram-neg. inner
1xkw,Gram-neg. outer
6kfq,Gram-pos. inner
5och,Mitochon. inner
6q53,Thylakoid
7fig,Eykaryo. plasma
6y9b,Eykaryo. plasma
6a2w,Thylakoid
2qi9,Gram-neg. inner
6u9v,Eykaryo. plasma
2na6,Eykaryo. plasma
3b8e,Eykaryo. plasma
6rv2,Eykaryo. plasma
7a23,Mitochon. inner
6zzx,Thylakoid
1a91,Gram-neg. inner
7sa3,Thylakoid
4gx0,Gram-neg. inner
2ita,Gram-neg. inner
5osa,Eykaryo. plasma
7cae,Gram-pos. inner
3s0x,Archaebac.
5wuf,Gram-neg. inner
5iws,Gram-pos. inner
7cye,Gram-neg. inner
6e9c,Gram-neg. inner
7sk2,Eykaryo. plasma
6bfg,Gram-neg. inner
4f4c,Eykaryo. plasma
7d99,Eykaryo. plasma
6zy2,Gram-neg. inner
5da0,Gram-neg. inner
6ysl,Gram-pos. inner
6o3c,Eykaryo. plasma
5dir,Gram-neg. inner
7zgx,Gram-neg. outer
6wvd,Endoplasm. reticulum
7w7g,Eykaryo. plasma
2mc7,Gram-neg. inner
7rja,Mitochon. inner
4rdr,Gram-neg. outer
6khi,Gram-neg. inner
1yew,Gram-neg. inner
7ocy,Gram-pos. inner
7e4g,Archaebac.
2qks,Gram-neg. inner
6hrc,Gram-neg. inner
6gyh,Eykaryo. plasma
7r0w,Thylakoid
2kv5,Gram-pos. inner
3x29,Eykaryo. plasma
5a40,Gram-neg. inner
2wlk,Gram-neg. inner
7f6h,Eykaryo. plasma
7abw,Gram-neg. inner
4gd3,Gram-neg. inner
2ks1,Eykaryo. plasma
5nik,Gram-neg. inner
6pwc,Eykaryo. plasma
1m0l,Archaebac.
5l25,Eykaryo. plasma
7ddq,Gram-neg. inner
6lod,Gram-neg. inner
2por,Gram-neg. outer
2n4x,Archaebac.
3jad,Eykaryo. plasma
6wb9,Endoplasm. reticulum
3b5x,Gram-neg. inner
3j9p,Eykaryo. plasma
7wu3,Eykaryo. plasma
7lzh,Eykaryo. plasma
3ddl,Gram-neg. inner
4c9g,Mitochon. inner
3dzm,Gram-neg. outer
6gv9,Gram-neg. inner
6caa,Eykaryo. plasma
7oz1,Eykaryo. plasma
1vgo,Archaebac.
5u70,Eykaryo. plasma
5oy0,Thylakoid
6lfm,Eykaryo. plasma
6zbb,Mitochon. inner
2vqi,Gram-neg. outer
6v81,Gram-neg. outer
5a2n,Eykaryo. plasma
5azb,Gram-neg. inner
5ldv,Gram-neg. outer
7ph8,Eykaryo. plasma
6qkc,Eykaryo. plasma
4ezc,Eykaryo. plasma
1ldf,Gram-neg. inner
4cad,Archaebac.
6ww7,Endoplasm. reticulum
2klu,Eykaryo. plasma
6pv7,Eykaryo. plasma
7kyo,Gram-pos. inner
6g9o,Eykaryo. plasma
4dji,Gram-neg. inner
3tds,Gram-pos. inner
2xok,Mitochon. inner
5mdr,Gram-neg. outer
3tlm,Endoplasm. reticulum
5ax0,Eykaryo. plasma
4p79,Eykaryo. plasma
5oqt,Gram-pos. inner
6csm,Eykaryo. plasma
7f8v,Eykaryo. plasma
2qfi,Gram-neg. inner
6xjh,Gram-pos. inner
4c00,Gram-neg. outer
7wld,Endoplasm. reticulum
7xbd,Eykaryo. plasma
3hd7,Eykaryo. plasma
2lnl,Eykaryo. plasma
7vu5,Eykaryo. plasma
6v4a,Gram-neg. inner
7tyh,Eykaryo. plasma
6ve2,Gram-neg. outer
6sgw,Gram-pos. inner
4pl0,Gram-neg. inner
7sgr,Gram-neg. inner
6xdc,Eykaryo. plasma
6ddf,Eykaryo. plasma
6is6,Archaebac.
1kf6,Gram-neg. inner
8crt,Eykaryo. plasma
5xno,Thylakoid
5k7l,Eykaryo. plasma
6cjt,Gram-neg. inner
3tgu,Mitochon. inner
6h8k,Mitochon. inner
2k9y,Eykaryo. plasma
5xjm,Eykaryo. plasma
2lj2,Gram-neg. inner
7clv,Mitochon. inner
3qq2,Gram-neg. outer
7eq1,Eykaryo. plasma
5wln,Gram-neg. inner
7coy,Thylakoid
7wi6,Eykaryo. plasma
7mdc,Gram-neg. inner
3din,Gram-neg. inner
6p9y,Eykaryo. plasma
6s7p,Eykaryo. plasma
7wjm,Eykaryo. plasma
5kua,Gram-neg. inner
6xxe,Gram-neg. inner
6m96,Gram-neg. inner
6ymy,Mitochon. inner
4kpp,Archaebac.
3zd0,Endoplasm. reticulum
2m3e,Eykaryo. plasma
2wjr,Gram-neg. outer
6lke,Mitochon. outer
7qba,Gram-neg. inner
7o0u,Gram-neg. inner
5ctg,Eykaryo. plasma
4rl9,Gram-neg. outer
3rko,Gram-neg. inner
3k07,Gram-neg. inner
4pxk,Archaebac.
5b58,Gram-neg. inner
6l6p,Eykaryo. plasma
4k5y,Eykaryo. plasma
3m73,Gram-neg. inner
1afo,Eykaryo. plasma
1zcd,Gram-neg. inner
7qvm,Eykaryo. plasma
7waw,Gram-neg. inner
6rqf,Thylakoid
2l9u,Eykaryo. plasma
2xzb,Eykaryo. plasma
4ysx,Mitochon. inner
7en0,Eykaryo. plasma
6me7,Eykaryo. plasma
7wq3,Eykaryo. plasma
4j9u,Gram-neg. inner
5xtc,Mitochon. inner
6by3,Gram-pos. inner
6yuz,Eykaryo. plasma
6wj6,Thylakoid
7k0l,Endoplasm. reticulum
5nv9,Gram-neg. inner
4q79,Gram-neg. outer
2bbj,Gram-neg. inner
5ayn,Gram-neg. inner
2rmz,Eykaryo. plasma
7wv9,Eykaryo. plasma
4n4r,Gram-neg. outer
1q90,Thylakoid
6z5r,Thylakoid
7bc6,Eykaryo. plasma
3beh,Gram-neg. inner
4rl8,Gram-neg. outer
4hkr,Eykaryo. plasma
3pgs,Gram-neg. outer
3j7r,Endoplasm. reticulum
4mnd,Archaebac.
6k41,Eykaryo. plasma
2bs2,Gram-neg. inner
7spc,Gram-neg. outer
6wm5,Gram-pos. inner
5xj5,Gram-neg. inner
2mfr,Eykaryo. plasma
7ewl,Eykaryo. plasma
2ksr,Eykaryo. plasma
7jro,Mitochon. inner
5zji,Thylakoid
4zgv,Gram-neg. outer
6n3q,Endoplasm. reticulum
6gci,Mitochon. inner
6du8,Eykaryo. plasma
3fhh,Gram-neg. outer
7jgb,Gram-pos. inner
6so5,Endoplasm. reticulum
4yay,Eykaryo. plasma
5m87,Gram-pos. inner
7ahc,Gram-pos. inner
2w2e,Eykaryo. plasma
1ijd,Thylakoid
7uea,Gram-neg. inner
3mk7,Gram-neg. inner
6h59,Gram-pos. inner
6ukn,Eykaryo. plasma
6ytx,Eykaryo. plasma
6kmw,Thylakoid
6qti,Mitochon. inner
7pi0,Thylakoid
6td6,Eykaryo. plasma
2mic,Eykaryo. plasma
7nib,Gram-neg. inner
6wuh,Mitochon. outer
7t9i,Eykaryo. plasma
3ux4,Gram-neg. inner
6cfw,Archaebac.
5yq7,Gram-neg. inner
6tpk,Eykaryo. plasma
4wz7,Mitochon. inner
6nt6,Endoplasm. reticulum
3rce,Gram-neg. inner
5kbw,Gram-neg. inner
2k0l,Gram-neg. outer
7n4x,Eykaryo. plasma
5b57,Gram-neg. inner
4kjs,Gram-pos. inner
6ol9,Eykaryo. plasma
5lnk,Mitochon. inner
6zxa,Thylakoid
3nd0,Gram-neg. inner
4myc,Mitochon. inner
7d3e,Eykaryo. plasma
4hyg,Archaebac.
1ors,Archaebac.
4uc1,Gram-neg. inner
7d6x,Gram-pos. inner
4x5m,Gram-neg. inner
4k0e,Gram-neg. inner
